PASSENGERS,DEST_CITY_NAME,YEAR,MONTH
1009.00,"Roanoke, VA",2019,6
1009.00,"Washington, DC",2019,8
1010.00,"Buffalo, NY",2019,11
1010.00,"Columbus, OH",2019,3
1010.00,"New York, NY",2019,5
1011.00,"Indianapolis, IN",2019,8
1011.00,"Washington, DC",2019,7
1012.00,"New York, NY",2019,4
1012.00,"Plattsburgh, NY",2019,10
1013.00,"Cincinnati, OH",2019,3
1013.00,"Cincinnati, OH",2019,11
1013.00,"Ithaca/Cortland, NY",2019,12
1013.00,"Martha's Vineyard, MA",2019,8
1014.00,"New York, NY",2019,6
1015.00,"Newburgh/Poughkeepsie, NY",2019,12
1016.00,"Columbus, OH",2019,1
1016.00,"Indianapolis, IN",2019,4
1016.00,"New York, NY",2019,8
1016.00,"New York, NY",2019,12
1016.00,"Richmond, VA",2019,11
1017.00,"Buffalo, NY",2019,2
1017.00,"Rochester, NY",2019,10
1018.00,"Las Vegas, NV",2019,1
1018.00,"New York, NY",2019,10
1018.00,"New York, NY",2019,10
1019.00,"Memphis, TN",2019,1
1019.00,"Punta Gorda, FL",2019,2
1020.00,"Boston, MA",2019,4
1020.00,"Charlotte, NC",2019,2
1020.00,"Cleveland, OH",2019,3
1020.00,"Fayetteville, AR",2019,5
1020.00,"Newark, NJ",2019,11
1020.00,"Rochester, NY",2019,11
1020.00,"Worcester, MA",2019,9
1022.00,"Jacksonville, FL",2019,12
1022.00,"New York, NY",2019,4
1022.00,"New York, NY",2019,10
1023.00,"Chicago, IL",2019,10
1023.00,"Syracuse, NY",2019,9
1025.00,"Buffalo, NY",2019,11
1025.00,"Newburgh/Poughkeepsie, NY",2019,10
1025.00,"Washington, DC",2019,10
1026.00,"New York, NY",2019,12
1026.00,"Richmond, VA",2019,12
1027.00,"Bangor, ME",2019,10
1027.00,"Boston, MA",2019,5
1027.00,"Detroit, MI",2019,8
1027.00,"New York, NY",2019,2
1027.00,"New York, NY",2019,3
1027.00,"New York, NY",2019,7
1027.00,"New York, NY",2019,9
1028.00,"New York, NY",2019,8
1029.00,"Memphis, TN",2019,6
1029.00,"Worcester, MA",2019,1
1030.00,"Baltimore, MD",2019,9
1030.00,"Buffalo, NY",2019,12
1030.00,"New York, NY",2019,4
1031.00,"Lexington, KY",2019,10
1031.00,"Sanford, FL",2019,6
1032.00,"Detroit, MI",2019,1
1032.00,"New York, NY",2019,7
1032.00,"Plattsburgh, NY",2019,9
1033.00,"Buffalo, NY",2019,3
1033.00,"Detroit, MI",2019,7
1034.00,"Chicago, IL",2019,12
1034.00,"New York, NY",2019,3
1034.00,"Washington, DC",2019,5
1035.00,"Louisville, KY",2019,10
1035.00,"Plattsburgh, NY",2019,2
1035.00,"Sanford, FL",2019,9
1036.00,"Plattsburgh, NY",2019,4
1037.00,"Charleston, SC",2019,4
1038.00,"New York, NY",2019,3
1038.00,"New York, NY",2019,4
1038.00,"New York, NY",2019,6
1038.00,"Raleigh/Durham, NC",2019,9
1039.00,"Buffalo, NY",2019,3
1040.00,"Albany, NY",2019,10
1040.00,"Indianapolis, IN",2019,3
1040.00,"Washington, DC",2019,7
1041.00,"Myrtle Beach, SC",2019,6
1041.00,"New York, NY",2019,7
1041.00,"New York, NY",2019,8
1041.00,"New York, NY",2019,11
1042.00,"New York, NY",2019,12
1043.00,"Detroit, MI",2019,3
1043.00,"New York, NY",2019,1
1043.00,"Rochester, NY",2019,4
1043.00,"St. Petersburg, FL",2019,1
1043.00,"St. Petersburg, FL",2019,3
1044.00,"Buffalo, NY",2019,11
1044.00,"New York, NY",2019,6
1044.00,"New York, NY",2019,9
1044.00,"Philadelphia, PA",2019,8
1044.00,"Plattsburgh, NY",2019,10
1045.00,"Columbus, OH",2019,6
1045.00,"Columbus, OH",2019,11
1045.00,"Memphis, TN",2019,12
1045.00,"Rochester, NY",2019,10
1045.00,"Syracuse, NY",2019,12
1046.00,"Rochester, NY",2019,1
1047.00,"Nantucket, MA",2019,10
1047.00,"Plattsburgh, NY",2019,2
1047.00,"Portland, ME",2019,5
1048.00,"Buffalo, NY",2019,10
1048.00,"Chicago, IL",2019,6
1048.00,"New York, NY",2019,7
1048.00,"Rochester, NY",2019,2
1049.00,"New York, NY",2019,7
1049.00,"Ogdensburg, NY",2019,3
1050.00,"Chicago, IL",2019,5
1050.00,"Indianapolis, IN",2019,7
1050.00,"Pittsburgh, PA",2019,7
1051.00,"Roanoke, VA",2019,7
1052.00,"Baltimore, MD",2019,1
1052.00,"St. Petersburg, FL",2019,2
1053.00,"Rochester, NY",2019,11
1053.00,"Sarasota/Bradenton, FL",2019,11
1054.00,"Buffalo, NY",2019,11
1054.00,"Cincinnati, OH",2019,2
1054.00,"Washington, DC",2019,5
1054.00,"Washington, DC",2019,12
1055.00,"Islip, NY",2019,11
1056.00,"Albany, NY",2019,6
1056.00,"Fayetteville, AR",2019,8
1056.00,"Indianapolis, IN",2019,1
1056.00,"Manchester, NH",2019,8
1057.00,"Buffalo, NY",2019,4
1057.00,"Charleston, SC",2019,3
1057.00,"Columbus, OH",2019,10
1057.00,"New York, NY",2019,1
1058.00,"Des Moines, IA",2019,9
1058.00,"New York, NY",2019,9
1058.00,"Philadelphia, PA",2019,11
1059.00,"Syracuse, NY",2019,11
1060.00,"New York, NY",2019,6
1060.00,"Washington, DC",2019,1
1060.00,"Washington, DC",2019,6
1061.00,"New York, NY",2019,7
1061.00,"Plattsburgh, NY",2019,8
1062.00,"Greer, SC",2019,12
1062.00,"Syracuse, NY",2019,10
1063.00,"Niagara Falls, NY",2019,7
1063.00,"Ogdensburg, NY",2019,4
1063.00,"Tampa, FL",2019,6
1064.00,"New York, NY",2019,10
1065.00,"Albany, NY",2019,2
1065.00,"New York, NY",2019,4
1065.00,"New York, NY",2019,8
1065.00,"Niagara Falls, NY",2019,7
1065.00,"Philadelphia, PA",2019,10
1066.00,"Ogdensburg, NY",2019,2
1066.00,"Pittsburgh, PA",2019,9
1070.00,"Buffalo, NY",2019,2
1070.00,"Tampa, FL",2019,11
1071.00,"Baltimore, MD",2019,7
1071.00,"New York, NY",2019,2
1071.00,"Newark, NJ",2019,5
1071.00,"Rochester, NY",2019,11
1072.00,"Detroit, MI",2019,2
1072.00,"Washington, DC",2019,8
1073.00,"Indianapolis, IN",2019,10
1073.00,"New York, NY",2019,11
1073.00,"Newburgh/Poughkeepsie, NY",2019,2
1074.00,"Boston, MA",2019,10
1074.00,"Memphis, TN",2019,5
1074.00,"New York, NY",2019,7
1074.00,"Washington, DC",2019,2
1075.00,"Albany, NY",2019,6
1075.00,"New York, NY",2019,8
1075.00,"White Plains, NY",2019,9
1076.00,"Charleston, SC",2019,7
1076.00,"Minneapolis, MN",2019,3
1076.00,"Rochester, NY",2019,12
1076.00,"Syracuse, NY",2019,5
1077.00,"Albany, NY",2019,12
1078.00,"Greer, SC",2019,11
1078.00,"New York, NY",2019,10
1078.00,"Syracuse, NY",2019,9
1078.00,"Washington, DC",2019,6
1079.00,"Buffalo, NY",2019,11
1080.00,"Albany, NY",2019,6
1080.00,"New York, NY",2019,6
1080.00,"Niagara Falls, NY",2019,10
1081.00,"Philadelphia, PA",2019,4
1081.00,"Syracuse, NY",2019,10
1082.00,"Columbus, OH",2019,2
1082.00,"New York, NY",2019,10
1082.00,"Niagara Falls, NY",2019,10
1083.00,"New York, NY",2019,2
1083.00,"New York, NY",2019,3
1083.00,"Punta Gorda, FL",2019,12
1085.00,"Minneapolis, MN",2019,3
1085.00,"New York, NY",2019,2
1085.00,"New York, NY",2019,3
1085.00,"New York, NY",2019,10
1085.00,"New York, NY",2019,12
1085.00,"Plattsburgh, NY",2019,6
1086.00,"Fort Myers, FL",2019,11
1086.00,"Washington, DC",2019,5
1086.00,"Wilmington, NC",2019,10
1087.00,"Savannah, GA",2019,7
1088.00,"New York, NY",2019,4
1088.00,"Philadelphia, PA",2019,1
1088.00,"Punta Gorda, FL",2019,4
1088.00,"Washington, DC",2019,6
1089.00,"Fort Lauderdale, FL",2019,10
1089.00,"New York, NY",2019,11
1089.00,"Syracuse, NY",2019,10
1089.00,"Washington, DC",2019,9
1090.00,"Baltimore, MD",2019,4
1091.00,"Albany, NY",2019,2
1091.00,"Baltimore, MD",2019,11
1091.00,"New York, NY",2019,10
1091.00,"Syracuse, NY",2019,9
1092.00,"Memphis, TN",2019,9
1092.00,"Sanford, FL",2019,4
1093.00,"Indianapolis, IN",2019,10
1093.00,"New York, NY",2019,3
1093.00,"New York, NY",2019,4
1093.00,"Syracuse, NY",2019,6
1094.00,"New York, NY",2019,1
1094.00,"New York, NY",2019,9
1095.00,"Baltimore, MD",2019,12
1095.00,"Chicago, IL",2019,11
1095.00,"New York, NY",2019,5
1095.00,"New York, NY",2019,9
1095.00,"New York, NY",2019,10
1095.00,"Niagara Falls, NY",2019,6
1095.00,"Plattsburgh, NY",2019,10
1095.00,"Syracuse, NY",2019,1
1095.00,"Syracuse, NY",2019,11
1095.00,"Washington, DC",2019,10
1096.00,"Madison, WI",2019,5
1096.00,"Philadelphia, PA",2019,2
1097.00,"Grand Rapids, MI",2019,1
1097.00,"New York, NY",2019,9
1097.00,"Savannah, GA",2019,7
1097.00,"Washington, DC",2019,6
1098.00,"Rochester, NY",2019,1
1099.00,"Chicago, IL",2019,10
1099.00,"New York, NY",2019,12
1099.00,"Sanford, FL",2019,1
1099.00,"Wilmington, NC",2019,8
1100.00,"Albany, NY",2019,10
1100.00,"New York, NY",2019,6
1100.00,"New York, NY",2019,8
1100.00,"Worcester, MA",2019,5
1101.00,"Cincinnati, OH",2019,5
1102.00,"Chicago, IL",2019,10
1102.00,"Pittsburgh, PA",2019,6
1104.00,"Chicago, IL",2019,1
1104.00,"Myrtle Beach, SC",2019,10
1104.00,"New York, NY",2019,10
1104.00,"Roanoke, VA",2019,5
1105.00,"Birmingham, AL",2019,10
1105.00,"Buffalo, NY",2019,5
1105.00,"Fort Myers, FL",2019,4
1105.00,"Rochester, NY",2019,6
1106.00,"Boston, MA",2019,11
1107.00,"Cincinnati, OH",2019,6
1107.00,"Detroit, MI",2019,10
1107.00,"Sarasota/Bradenton, FL",2019,5
1108.00,"New York, NY",2019,9
1108.00,"Richmond, VA",2019,1
1108.00,"Washington, DC",2019,3
1109.00,"New York, NY",2019,6
1110.00,"Boston, MA",2019,4
1110.00,"Indianapolis, IN",2019,4
1110.00,"New York, NY",2019,9
1110.00,"Syracuse, NY",2019,1
1110.00,"Syracuse, NY",2019,11
1111.00,"Charleston, SC",2019,5
1111.00,"Chicago, IL",2019,3
1111.00,"Rochester, NY",2019,12
1111.00,"Syracuse, NY",2019,3
1112.00,"Albany, NY",2019,4
1112.00,"New York, NY",2019,4
1112.00,"Raleigh/Durham, NC",2019,2
1113.00,"New York, NY",2019,11
1115.00,"Chicago, IL",2019,11
1115.00,"New York, NY",2019,9
1115.00,"New York, NY",2019,11
1116.00,"Indianapolis, IN",2019,8
1116.00,"Memphis, TN",2019,2
1116.00,"New York, NY",2019,7
1117.00,"Buffalo, NY",2019,1
1117.00,"New York, NY",2019,2
1118.00,"St. Petersburg, FL",2019,6
1119.00,"Washington, DC",2019,5
1120.00,"Newburgh/Poughkeepsie, NY",2019,10
1121.00,"New York, NY",2019,3
1121.00,"New York, NY",2019,5
1121.00,"New York, NY",2019,8
1121.00,"Sanford, FL",2019,3
1121.00,"Wilmington, NC",2019,5
1122.00,"New York, NY",2019,9
1122.00,"Sanford, FL",2019,10
1123.00,"Albany, NY",2019,9
1124.00,"Chicago, IL",2019,1
1124.00,"Cincinnati, OH",2019,7
1125.00,"Cincinnati, OH",2019,10
1125.00,"New York, NY",2019,8
1125.00,"Niagara Falls, NY",2019,11
1126.00,"St. Petersburg, FL",2019,5
1127.00,"Nashville, TN",2019,11
1127.00,"New York, NY",2019,10
1128.00,"Fayetteville, AR",2019,10
1128.00,"New York, NY",2019,10
1128.00,"Rochester, NY",2019,7
1129.00,"New York, NY",2019,8
1130.00,"Elmira/Corning, NY",2019,12
1130.00,"Fort Lauderdale, FL",2019,9
1130.00,"New York, NY",2019,12
1131.00,"Albany, NY",2019,9
1131.00,"Baltimore, MD",2019,8
1131.00,"New York, NY",2019,11
1132.00,"Greensboro/High Point, NC",2019,11
1133.00,"Albany, NY",2019,2
1133.00,"Albany, NY",2019,12
1134.00,"New York, NY",2019,10
1134.00,"Syracuse, NY",2019,12
1135.00,"Punta Gorda, FL",2019,12
1136.00,"Elmira/Corning, NY",2019,2
1136.00,"Indianapolis, IN",2019,6
1136.00,"New York, NY",2019,4
1137.00,"Baltimore, MD",2019,5
1137.00,"Detroit, MI",2019,2
1137.00,"New York, NY",2019,4
1137.00,"New York, NY",2019,5
1137.00,"New York, NY",2019,10
1137.00,"Rochester, NY",2019,8
1138.00,"Albany, NY",2019,5
1138.00,"Indianapolis, IN",2019,6
1138.00,"Sanford, FL",2019,6
1139.00,"Sanford, FL",2019,11
1140.00,"Manchester, NH",2019,6
1141.00,"New York, NY",2019,5
1141.00,"New York, NY",2019,9
1141.00,"Plattsburgh, NY",2019,4
1142.00,"Albany, NY",2019,7
1142.00,"Lexington, KY",2019,11
1142.00,"Minneapolis, MN",2019,12
1142.00,"New York, NY",2019,1
1143.00,"New York, NY",2019,2
1143.00,"Syracuse, NY",2019,10
1144.00,"Charlottesville, VA",2019,1
1144.00,"New York, NY",2019,4
1144.00,"New York, NY",2019,11
1144.00,"New York, NY",2019,11
1144.00,"St. Petersburg, FL",2019,4
1144.00,"Worcester, MA",2019,8
1145.00,"Charlotte, NC",2019,2
1146.00,"Buffalo, NY",2019,9
1146.00,"New York, NY",2019,2
1146.00,"New York, NY",2019,10
1146.00,"Portland, ME",2019,7
1146.00,"Sanford, FL",2019,11
1147.00,"Chicago, IL",2019,1
1147.00,"Manchester, NH",2019,7
1147.00,"New York, NY",2019,3
1148.00,"New York, NY",2019,12
1148.00,"Syracuse, NY",2019,12
1149.00,"New York, NY",2019,3
1149.00,"Sanford, FL",2019,5
1151.00,"New York, NY",2019,1
1152.00,"Savannah, GA",2019,8
1152.00,"Washington, DC",2019,8
1153.00,"New York, NY",2019,5
1153.00,"New York, NY",2019,9
1154.00,"New York, NY",2019,9
1155.00,"New York, NY",2019,5
1155.00,"Savannah, GA",2019,10
1155.00,"St. Petersburg, FL",2019,6
1155.00,"St. Petersburg, FL",2019,12
1156.00,"Sarasota/Bradenton, FL",2019,12
1157.00,"Albany, NY",2019,10
1157.00,"Indianapolis, IN",2019,5
1157.00,"New York, NY",2019,7
1157.00,"Rochester, NY",2019,1
1157.00,"Rochester, NY",2019,5
1158.00,"Plattsburgh, NY",2019,5
1158.00,"Portland, ME",2019,6
1158.00,"Sanford, FL",2019,2
1159.00,"Chicago, IL",2019,9
1159.00,"New York, NY",2019,10
1160.00,"New York, NY",2019,6
1160.00,"New York, NY",2019,10
1160.00,"Washington, DC",2019,5
1161.00,"Buffalo, NY",2019,8
1161.00,"Denver, CO",2019,1
1161.00,"Elmira/Corning, NY",2019,1
1161.00,"Syracuse, NY",2019,2
1161.00,"Syracuse, NY",2019,3
1162.00,"Albany, NY",2019,6
1162.00,"Charlottesville, VA",2019,2
1162.00,"Lexington, KY",2019,3
1162.00,"Roanoke, VA",2019,8
1162.00,"Sanford, FL",2019,6
1162.00,"Syracuse, NY",2019,1
1163.00,"New York, NY",2019,1
1163.00,"New York, NY",2019,8
1164.00,"Pittsburgh, PA",2019,8
1164.00,"Pittsburgh, PA",2019,9
1164.00,"Syracuse, NY",2019,12
1165.00,"Rochester, NY",2019,2
1166.00,"Buffalo, NY",2019,10
1166.00,"Indianapolis, IN",2019,7
1166.00,"Myrtle Beach, SC",2019,9
1167.00,"Cincinnati, OH",2019,12
1167.00,"New York, NY",2019,3
1167.00,"Rochester, NY",2019,6
1168.00,"Baltimore, MD",2019,10
1168.00,"New York, NY",2019,11
1169.00,"New York, NY",2019,1
1169.00,"New York, NY",2019,5
1169.00,"Niagara Falls, NY",2019,9
1169.00,"Rochester, NY",2019,2
1169.00,"St. Petersburg, FL",2019,4
1170.00,"Charleston, SC",2019,6
1170.00,"Sanford, FL",2019,7
1170.00,"Syracuse, NY",2019,2
1172.00,"Chicago, IL",2019,12
1172.00,"Fayetteville, AR",2019,7
1172.00,"Pittsburgh, PA",2019,12
1172.00,"Washington, DC",2019,3
1173.00,"Indianapolis, IN",2019,5
1173.00,"Rochester, NY",2019,4
1173.00,"Sanford, FL",2019,1
1174.00,"Albany, NY",2019,2
1174.00,"Albany, NY",2019,8
1174.00,"New York, NY",2019,12
1174.00,"Washington, DC",2019,9
1175.00,"Albany, NY",2019,7
1175.00,"Nashville, TN",2019,12
1176.00,"Nashville, TN",2019,4
1176.00,"Sarasota/Bradenton, FL",2019,9
1176.00,"Syracuse, NY",2019,10
1177.00,"Albany, NY",2019,6
1177.00,"New York, NY",2019,6
1177.00,"New York, NY",2019,6
1177.00,"Philadelphia, PA",2019,3
1177.00,"Savannah, GA",2019,2
1178.00,"Rochester, NY",2019,2
1178.00,"Rochester, NY",2019,2
1179.00,"Boston, MA",2019,9
1179.00,"Charlotte, NC",2019,6
1179.00,"Sanford, FL",2019,10
1179.00,"Washington, DC",2019,12
1180.00,"Baltimore, MD",2019,6
1180.00,"Newburgh/Poughkeepsie, NY",2019,11
1180.00,"Niagara Falls, NY",2019,7
1180.00,"Pittsburgh, PA",2019,6
1180.00,"Sanford, FL",2019,11
1180.00,"Syracuse, NY",2019,11
1180.00,"Washington, DC",2019,11
1181.00,"Washington, DC",2019,2
1182.00,"Albany, NY",2019,8
1182.00,"New York, NY",2019,7
1182.00,"New York, NY",2019,8
1184.00,"Louisville, KY",2019,3
1184.00,"New York, NY",2019,1
1184.00,"New York, NY",2019,5
1184.00,"New York, NY",2019,5
1184.00,"New York, NY",2019,9
1185.00,"Chicago, IL",2019,12
1186.00,"New York, NY",2019,6
1186.00,"St. Petersburg, FL",2019,10
1187.00,"Detroit, MI",2019,11
1187.00,"Nashville, TN",2019,2
1187.00,"New York, NY",2019,11
1187.00,"Sanford, FL",2019,11
1188.00,"New York, NY",2019,12
1188.00,"Rochester, NY",2019,2
1189.00,"Birmingham, AL",2019,11
1189.00,"New York, NY",2019,4
1190.00,"Pittsburgh, PA",2019,2
1190.00,"Washington, DC",2019,2
1191.00,"Boston, MA",2019,2
1191.00,"Buffalo, NY",2019,12
1191.00,"Memphis, TN",2019,6
1192.00,"New York, NY",2019,12
1193.00,"New York, NY",2019,11
1194.00,"New York, NY",2019,6
1194.00,"Sarasota/Bradenton, FL",2019,6
1194.00,"Washington, DC",2019,1
1195.00,"New York, NY",2019,5
1195.00,"Syracuse, NY",2019,10
1196.00,"New York, NY",2019,5
1196.00,"New York, NY",2019,7
1196.00,"Pittsburgh, PA",2019,7
1197.00,"Sanford, FL",2019,5
1197.00,"Tampa, FL",2019,9
1197.00,"Washington, DC",2019,1
1198.00,"Columbus, OH",2019,10
1198.00,"New York, NY",2019,11
1198.00,"Sanford, FL",2019,5
1198.00,"Washington, DC",2019,6
1199.00,"New York, NY",2019,7
1199.00,"Portland, ME",2019,1
1199.00,"Syracuse, NY",2019,11
1199.00,"Washington, DC",2019,7
1200.00,"Pittsburgh, PA",2019,11
1200.00,"Washington, DC",2019,7
1201.00,"Baltimore, MD",2019,3
1201.00,"Buffalo, NY",2019,4
1201.00,"New York, NY",2019,7
1201.00,"Sanford, FL",2019,6
1202.00,"Buffalo, NY",2019,10
1202.00,"Punta Gorda, FL",2019,5
1204.00,"New York, NY",2019,5
1204.00,"New York, NY",2019,11
1205.00,"New York, NY",2019,5
1206.00,"Charlotte, NC",2019,2
1207.00,"Buffalo, NY",2019,1
1207.00,"New York, NY",2019,6
1208.00,"Charlotte, NC",2019,3
1208.00,"Minneapolis, MN",2019,3
1208.00,"New York, NY",2019,10
1208.00,"St. Petersburg, FL",2019,6
1208.00,"Syracuse, NY",2019,5
1209.00,"Houston, TX",2019,7
1210.00,"New York, NY",2019,2
1211.00,"Fort Lauderdale, FL",2019,10
1211.00,"Miami, FL",2019,12
1211.00,"Syracuse, NY",2019,1
1212.00,"Albany, NY",2019,6
1212.00,"Nashville, TN",2019,3
1212.00,"New York, NY",2019,12
1212.00,"Plattsburgh, NY",2019,11
1212.00,"Syracuse, NY",2019,5
1212.00,"Washington, DC",2019,5
1213.00,"Detroit, MI",2019,2
1213.00,"Myrtle Beach, SC",2019,5
1213.00,"Plattsburgh, NY",2019,9
1214.00,"Chicago, IL",2019,11
1214.00,"Raleigh/Durham, NC",2019,2
1215.00,"New York, NY",2019,2
1216.00,"Cleveland, OH",2019,4
1216.00,"Elmira/Corning, NY",2019,8
1216.00,"Fayetteville, AR",2019,6
1216.00,"Indianapolis, IN",2019,12
1216.00,"Sanford, FL",2019,10
1216.00,"Syracuse, NY",2019,10
1217.00,"Buffalo, NY",2019,1
1217.00,"New York, NY",2019,7
1217.00,"St. Petersburg, FL",2019,7
1218.00,"New York, NY",2019,5
1218.00,"Newburgh/Poughkeepsie, NY",2019,1
1219.00,"Albany, NY",2019,11
1219.00,"Detroit, MI",2019,8
1219.00,"Omaha, NE",2019,1
1221.00,"Fort Lauderdale, FL",2019,1
1221.00,"Savannah, GA",2019,1
1222.00,"New York, NY",2019,2
1222.00,"New York, NY",2019,8
1222.00,"Syracuse, NY",2019,11
1222.00,"Washington, DC",2019,10
1223.00,"New York, NY",2019,1
1224.00,"Albany, NY",2019,9
1224.00,"Buffalo, NY",2019,9
1224.00,"St. Petersburg, FL",2019,5
1225.00,"Buffalo, NY",2019,2
1225.00,"Buffalo, NY",2019,7
1225.00,"Chicago, IL",2019,2
1225.00,"Portland, ME",2019,1
1225.00,"Syracuse, NY",2019,11
1226.00,"Elmira/Corning, NY",2019,6
1226.00,"Syracuse, NY",2019,11
1226.00,"Washington, DC",2019,7
1227.00,"Chicago, IL",2019,6
1227.00,"Denver, CO",2019,11
1227.00,"New York, NY",2019,10
1227.00,"Ogdensburg, NY",2019,11
1228.00,"Portland, ME",2019,8
1228.00,"Washington, DC",2019,5
1229.00,"Elmira/Corning, NY",2019,10
1229.00,"Sarasota/Bradenton, FL",2019,9
1230.00,"Buffalo, NY",2019,11
1230.00,"Punta Gorda, FL",2019,2
1230.00,"St. Petersburg, FL",2019,9
1230.00,"Washington, DC",2019,10
1231.00,"Buffalo, NY",2019,7
1231.00,"New York, NY",2019,3
1231.00,"Rochester, NY",2019,9
1232.00,"Albany, NY",2019,6
1232.00,"Manchester, NH",2019,4
1232.00,"New York, NY",2019,10
1232.00,"Newburgh/Poughkeepsie, NY",2019,1
1233.00,"Albany, NY",2019,9
1233.00,"Albany, NY",2019,12
1233.00,"New York, NY",2019,12
1233.00,"Newburgh/Poughkeepsie, NY",2019,2
1234.00,"Punta Gorda, FL",2019,6
1235.00,"New York, NY",2019,5
1236.00,"Fort Lauderdale, FL",2019,6
1236.00,"Newburgh/Poughkeepsie, NY",2019,5
1236.00,"Plattsburgh, NY",2019,10
1238.00,"Buffalo, NY",2019,5
1238.00,"Hyannis, MA",2019,6
1238.00,"New York, NY",2019,3
1238.00,"New York, NY",2019,11
1238.00,"Syracuse, NY",2019,4
1239.00,"Charleston, SC",2019,9
1239.00,"New York, NY",2019,6
1239.00,"New York, NY",2019,7
1239.00,"Syracuse, NY",2019,2
1240.00,"Albany, NY",2019,10
1240.00,"Rochester, NY",2019,4
1240.00,"Sanford, FL",2019,10
1241.00,"New York, NY",2019,1
1241.00,"Philadelphia, PA",2019,2
1241.00,"Punta Gorda, FL",2019,1
1241.00,"Punta Gorda, FL",2019,8
1241.00,"Washington, DC",2019,5
1242.00,"Boston, MA",2019,10
1242.00,"Detroit, MI",2019,4
1242.00,"New York, NY",2019,6
1242.00,"Syracuse, NY",2019,11
1243.00,"New York, NY",2019,11
1243.00,"Niagara Falls, NY",2019,6
1243.00,"Savannah, GA",2019,11
1244.00,"Sanford, FL",2019,10
1245.00,"New York, NY",2019,12
1246.00,"New York, NY",2019,8
1246.00,"Savannah, GA",2019,9
1247.00,"Albany, NY",2019,3
1248.00,"Sanford, FL",2019,12
1248.00,"Syracuse, NY",2019,10
1249.00,"Worcester, MA",2019,4
1250.00,"St. Petersburg, FL",2019,2
1250.00,"Washington, DC",2019,12
1251.00,"Fort Lauderdale, FL",2019,5
1251.00,"Nantucket, MA",2019,6
1251.00,"New York, NY",2019,2
1252.00,"Syracuse, NY",2019,11
1253.00,"Fort Lauderdale, FL",2019,3
1253.00,"Orlando, FL",2019,12
1253.00,"Pittsburgh, PA",2019,10
1253.00,"Rochester, NY",2019,11
1254.00,"Chicago, IL",2019,12
1254.00,"Newark, NJ",2019,2
1254.00,"Plattsburgh, NY",2019,7
1255.00,"Albany, NY",2019,3
1255.00,"Boston, MA",2019,7
1256.00,"Bangor, ME",2019,9
1256.00,"Washington, DC",2019,8
1257.00,"Punta Gorda, FL",2019,6
1257.00,"Rochester, NY",2019,1
1257.00,"St. Petersburg, FL",2019,11
1259.00,"Albany, NY",2019,11
1259.00,"New York, NY",2019,10
1259.00,"Sanford, FL",2019,12
1260.00,"Milwaukee, WI",2019,11
1260.00,"New York, NY",2019,11
1261.00,"Elmira/Corning, NY",2019,4
1261.00,"New York, NY",2019,3
1261.00,"New York, NY",2019,9
1262.00,"Niagara Falls, NY",2019,11
1262.00,"Sanford, FL",2019,10
1263.00,"Sanford, FL",2019,9
1264.00,"Chicago, IL",2019,2
1265.00,"Columbia, SC",2019,3
1265.00,"Punta Gorda, FL",2019,10
1265.00,"Rochester, NY",2019,1
1266.00,"New York, NY",2019,2
1266.00,"Newburgh/Poughkeepsie, NY",2019,10
1266.00,"Rochester, NY",2019,7
1266.00,"St. Petersburg, FL",2019,9
1267.00,"Albany, NY",2019,1
1267.00,"Des Moines, IA",2019,5
1267.00,"Sanford, FL",2019,6
1267.00,"Syracuse, NY",2019,3
1268.00,"Norfolk, VA",2019,9
1269.00,"New York, NY",2019,2
1269.00,"Richmond, VA",2019,3
1269.00,"Rochester, NY",2019,10
1270.00,"Albany, NY",2019,10
1270.00,"New York, NY",2019,6
1270.00,"Newark, NJ",2019,4
1270.00,"Punta Gorda, FL",2019,1
1270.00,"Syracuse, NY",2019,2
1271.00,"Buffalo, NY",2019,2
1271.00,"Chicago, IL",2019,7
1272.00,"St. Petersburg, FL",2019,3
1273.00,"New York, NY",2019,3
1274.00,"Chicago, IL",2019,5
1274.00,"Chicago, IL",2019,9
1274.00,"Fort Lauderdale, FL",2019,8
1274.00,"New York, NY",2019,12
1275.00,"Detroit, MI",2019,1
1276.00,"Chattanooga, TN",2019,9
1276.00,"Richmond, VA",2019,2
1276.00,"Sanford, FL",2019,11
1277.00,"Sanford, FL",2019,8
1278.00,"Sarasota/Bradenton, FL",2019,6
1279.00,"Charlotte, NC",2019,6
1279.00,"New York, NY",2019,1
1279.00,"New York, NY",2019,3
1279.00,"New York, NY",2019,10
1279.00,"Traverse City, MI",2019,8
1280.00,"Boston, MA",2019,1
1280.00,"New York, NY",2019,3
1280.00,"Syracuse, NY",2019,2
1280.00,"Washington, DC",2019,9
1281.00,"Manchester, NH",2019,3
1281.00,"New York, NY",2019,1
1281.00,"Punta Gorda, FL",2019,2
1282.00,"New York, NY",2019,5
1282.00,"Rochester, NY",2019,11
1283.00,"Charlotte, NC",2019,1
1283.00,"Manchester, NH",2019,5
1283.00,"Washington, DC",2019,7
1284.00,"Memphis, TN",2019,10
1284.00,"New York, NY",2019,1
1284.00,"Richmond, VA",2019,2
1285.00,"Niagara Falls, NY",2019,6
1286.00,"Birmingham, AL",2019,12
1286.00,"Denver, CO",2019,2
1286.00,"New York, NY",2019,12
1286.00,"Newburgh/Poughkeepsie, NY",2019,9
1286.00,"Norfolk, VA",2019,12
1286.00,"Sanford, FL",2019,8
